g|1|241|78062793|ref|YP_372701.1||g1|  Burkholderiasp.383 Bacteria||55|21||||||||||||
g|1|92|78065934|ref|YP_368703.1||g1|  Burkholderiasp.383 Bacteria||55|21||||||||||||
g|3|100|77968367|gb|ABB09747.1||g3|  Burkholderiasp.383 Bacteria||55|23||||||||||||
g|3|91|78067622|ref|YP_370391.1||g3|  Burkholderiasp.383 Bacteria||55|23||||||||||||
h|1|217|117608685|gb|ABK44140.1||h1|  Burkholderiasp.383 Bacteria||55|31||||||||||||
h|1|221|13959409|sp|Q9HZK0|NAGZ_PSEAE|h1|  Burkholderiasp.383 Bacteria||55|31||||||||||||
h|1|106|77966468|gb|ABB07848.1||h1|  Burkholderiasp.383 Bacteria||55|31||||||||||||
h|1|100|78065723|ref|YP_368492.1||h1|  Burkholderiasp.383 Bacteria||55|31||||||||||||
h|4|226|145599884|ref|YP_001163960.1||h4|  Burkholderiasp.383 Bacteria||55|34||||||||||||
h|4|227|145563868|gb|ABP74803.1||h4|  Burkholderiasp.383 Bacteria||55|34||||||||||||
h|4|99|78067619|ref|YP_370388.1||h4|  Burkholderiasp.383 Bacteria||55|34||||||||||||
h|4|105|77968364|gb|ABB09744.1||h4|  Burkholderiasp.383 Bacteria||55|34||||||||||||
p|5|69|78066687|ref|YP_369456.1||p5|  Burkholderiasp.383 Bacteria||55|45||||||||||||
p|5|79|77967432|gb|ABB08812.1||p5|  Burkholderiasp.383 Bacteria||55|45||||||||||||
u|2|184|78067799|ref|YP_370568.1||u2|  Burkholderiasp.383 Bacteria||55|52||||||||||||
u|2|213|77968544|gb|ABB09924.1||u2|  Burkholderiasp.383 Bacteria||55|52||||||||||||
a|2|64|134297019|ref|YP_001120754.1||a2|  BurkholderiavietnamiensisG4 Bacteria||56|2||||||||||||
a|2|65|134140176|gb|ABO55919.1||a2|  BurkholderiavietnamiensisG4 Bacteria||56|2||||||||||||
g|3|188|134140175|gb|ABO55918.1||g3|  BurkholderiavietnamiensisG4 Bacteria||56|23||||||||||||
g|3|187|134297018|ref|YP_001120753.1||g3|  BurkholderiavietnamiensisG4 Bacteria||56|23||||||||||||
p|5|249|134139109|gb|ABO54852.1||p5|  BurkholderiavietnamiensisG4 Bacteria||56|45||||||||||||
p|5|247|134295952|ref|YP_001119687.1||p5|  BurkholderiavietnamiensisG4 Bacteria||56|45||||||||||||
p|5|248|134140464|gb|ABO56207.1||p5|  BurkholderiavietnamiensisG4 Bacteria||56|45||||||||||||
p|5|246|134297307|ref|YP_001121042.1||p5|  BurkholderiavietnamiensisG4 Bacteria||56|45||||||||||||
a|2|168|91685645|gb|ABE28845.1||a2|  BurkholderiaxenovoransLB400 Bacteria||57|2||||||||||||
a|2|111|91781691|ref|YP_556897.1||a2|  BurkholderiaxenovoransLB400 Bacteria||57|2||||||||||||
g|1|216|91785569|ref|YP_560775.1||g1|  BurkholderiaxenovoransLB400 Bacteria||57|21||||||||||||
g|1|238|91689523|gb|ABE32723.1||g1|  BurkholderiaxenovoransLB400 Bacteria||57|21||||||||||||
h|1|48|91784702|ref|YP_559908.1||h1|  BurkholderiaxenovoransLB400 Bacteria||57|31||||||||||||
h|1|198|121609303|ref|YP_997110.1||h1|  BurkholderiaxenovoransLB400 Bacteria||57|31||||||||||||
h|1|85|91688656|gb|ABE31856.1||h1|  BurkholderiaxenovoransLB400 Bacteria||57|31||||||||||||
h|10|155|56964890|ref|YP_176621.1||h10|  BurkholderiaxenovoransLB400 Bacteria||57|310||||||||||||
p|5|237|91783528|ref|YP_558734.1||p5|  BurkholderiaxenovoransLB400 Bacteria||57|45||||||||||||
p|5|54|91687482|gb|ABE30682.1||p5|  BurkholderiaxenovoransLB400 Bacteria||57|45||||||||||||
g|5|75|21759145|sp|Q9PMT4|GLMS_CAMJE|g5|  Campylobacterjejuni Bacteria||58|25||||||||||||
u|6|94|81624390|sp|Q9PPA2|GLMU_CAMJE|u6|  Campylobacterjejuni Bacteria||58|56||||||||||||
p|5|24|52782818|sp|Q6FRW1|G6PI_CANGA|p5|  Candidaglabrata Eukaryota||59|45||||||||||||
p|5|118|62286862|sp|Q7VRI4|G6PI_BLOFL|p5|  CandidatusBlochmanniafloridanus Bacteria||60|45||||||||||||
u|2|223|81666730|sp|Q7VQV4|GLMU_BLOFL|u2|  CandidatusBlochmanniafloridanus Bacteria||60|52||||||||||||
p|5|111|81170490|sp|Q491V0|G6PI_BLOPB|p5|  CandidatusBlochmanniapennsylvanicusstr.BPEN Bacteria||61|45||||||||||||
u|2|220|94713851|sp|Q494C1|GLMU_BLOPB|u2|  CandidatusBlochmanniapennsylvanicusstr.BPEN Bacteria||61|52||||||||||||
g|1|282|34496132|ref|NP_900347.1||g1|  CarboxydothermushydrogenoformansZ-2901 Bacteria||62|21||||||||||||
g|1|297|32266353|ref|NP_860385.1||g1|  CarboxydothermushydrogenoformansZ-2901 Bacteria||62|21||||||||||||
p|2|302|91206678|sp|Q3AFH3|G6PI_CARHZ|p2|  CarboxydothermushydrogenoformansZ-2901 Bacteria||62|42||||||||||||
p|2|485|77995361|gb|ABB14260.1||p2|  CarboxydothermushydrogenoformansZ-2901 Bacteria||62|42||||||||||||
p|2|464|78043246|ref|YP_359111.1||p2|  CarboxydothermushydrogenoformansZ-2901 Bacteria||62|42||||||||||||
u|3|71|94714464|sp|Q3AFM0|GLMU_CARHZ|u3|  CarboxydothermushydrogenoformansZ-2901 Bacteria||62|53||||||||||||
u|3|304|78044455|ref|YP_359064.1||u3|  CarboxydothermushydrogenoformansZ-2901 Bacteria||62|53||||||||||||
u|3|319|77996570|gb|ABB15469.1||u3|  CarboxydothermushydrogenoformansZ-2901 Bacteria||62|53||||||||||||
g|1|76|21759133|sp|Q9ABV2|GLMS_CAUCR|g1|  Caulobactervibrioides Bacteria||63|21||||||||||||
p|5|342|17366669|sp|Q9ABK5|G6PI_CAUCR|p5|  Caulobactervibrioides Bacteria||63|45||||||||||||
u|4|97|81621047|sp|Q9A5Z3|GLMU_CAUCR|u4|  Caulobactervibrioides Bacteria||63|54||||||||||||
g|1|138|13878520|sp|Q9PLA4|GLMS_CHLMU|g1|  Chlamydiamuridarum Bacteria||64|21||||||||||||
p|5|405|17367022|sp|Q9PK16|G6PI_CHLMU|p5|  Chlamydiamuridarum Bacteria||64|45||||||||||||
g|1|140|6225449|sp|O84823|GLMS_CHLTR|g1|  Chlamydiatrachomatis Bacteria||65|21||||||||||||
p|5|407|17366219|sp|O84382|G6PI_CHLTR|p5|  Chlamydiatrachomatis Bacteria||65|45||||||||||||
g|1|58|73919654|sp|Q5L589|GLMS_CHLAB|g1|  Chlamydophilaabortus Bacteria||66|21||||||||||||
p|5|310|81170491|sp|Q5L5E1|G6PI_CHLAB|p5|  Chlamydophilaabortus Bacteria||66|45||||||||||||
g|1|123|33301146|sp|Q821Z7|GLMS_CHLCV|g1|  Chlamydophilacaviae Bacteria||67|21||||||||||||
p|5|373|33301147|sp|Q822E7|G6PI_CHLCV|p5|  Chlamydophilacaviae Bacteria||67|45||||||||||||
p|5|95|116247803|sp|Q255I6|G6PI_CHLFF|p5|  ChlamydophilafelisFe/C-56 Bacteria||68|45||||||||||||
g|1|84|12644490|sp|Q9Z6U0|GLMS_CHLPN|g1|  Chlamydophilapneumoniae Bacteria||69|21||||||||||||
p|5|334|17367286|sp|Q9Z6N4|G6PI_CHLPN|p5|  Chlamydophilapneumoniae Bacteria||69|45||||||||||||
g|1|72|25452974|sp|Q8KG38|GLMS_CHLTE|g1|  Chlorobaculumtepidum Bacteria||70|21||||||||||||
p|5|329|27923783|sp|Q8KDQ7|G6PI_CHLTE|p5|  Chlorobaculumtepidum Bacteria||70|45||||||||||||
g|1|192|78187989|ref|YP_378327.1||g1|  ChlorobiumchlorochromatiiCaD3 Bacteria||71|21||||||||||||
g|1|96|78170188|gb|ABB27284.1||g1|  ChlorobiumchlorochromatiiCaD3 Bacteria||71|21||||||||||||
h|10|104|78171813|gb|ABB28909.1||h10|  ChlorobiumchlorochromatiiCaD3 Bacteria||71|310||||||||||||
p|5|76|78170789|gb|ABB27885.1||p5|  ChlorobiumchlorochromatiiCaD3 Bacteria||71|45||||||||||||
p|5|261|78188590|ref|YP_378928.1||p5|  ChlorobiumchlorochromatiiCaD3 Bacteria||71|45||||||||||||
p|5|262|119354265|gb|ABL65136.1||p5|  ChlorobiumphaeobacteroidesDSM266 Bacteria||72|45||||||||||||
p|5|212|119356916|ref|YP_911560.1||p5|  ChlorobiumphaeobacteroidesDSM266 Bacteria||72|45||||||||||||
u|7|130|119353566|gb|ABL64437.1||u7|  ChlorobiumphaeobacteroidesDSM266 Bacteria||72|57||||||||||||
u|7|146|119356217|ref|YP_910861.1||u7|  ChlorobiumphaeobacteroidesDSM266 Bacteria||72|57||||||||||||
g|1|302|7225250|gb|AAF40502.1||g1|  ChlorobiumtepidumTLS Bacteria||73|21||||||||||||
p|5|490|21646947|gb|AAM72223.1||p5|  ChlorobiumtepidumTLS Bacteria||73|45||||||||||||
p|5|312|81170485|sp|Q7NVH4|G6PI2_CHRVO|p5|  Chromobacteriumviolaceum Bacteria||74|45||||||||||||
p|5|313|81170483|sp|Q7P1R4|G6PI1_CHRVO|p5|  Chromobacteriumviolaceum Bacteria||74|45||||||||||||
u|2|87|81653638|sp|Q7MBG1|GLMU_CHRVO|u2|  Chromobacteriumviolaceum Bacteria||74|52||||||||||||
a|2|143|34101864|gb|AAQ58232.1||a2|  ChromobacteriumviolaceumATCC12472 Bacteria||75|2||||||||||||
a|2|135|34496011|ref|NP_900226.1||a2|  ChromobacteriumviolaceumATCC12472 Bacteria||75|2||||||||||||
g|1|292|15675971|ref|NP_273097.1||g1|  ChromobacteriumviolaceumATCC12472 Bacteria||75|21||||||||||||
g|1|280|50843255|ref|YP_056482.1||g1|  ChromobacteriumviolaceumATCC12472 Bacteria||75|21||||||||||||
p|5|477|34103680|gb|AAQ60041.1||p5|  ChromobacteriumviolaceumATCC12472 Bacteria||75|45||||||||||||
p|5|478|34101459|gb|AAQ57828.1||p5|  ChromobacteriumviolaceumATCC12472 Bacteria||75|45||||||||||||
p|5|462|34497824|ref|NP_902039.1||p5|  ChromobacteriumviolaceumATCC12472 Bacteria||75|45||||||||||||
p|5|463|34495604|ref|NP_899819.1||p5|  ChromobacteriumviolaceumATCC12472 Bacteria||75|45||||||||||||
u|2|303|34496129|ref|NP_900344.1||u2|  ChromobacteriumviolaceumATCC12472 Bacteria||75|52||||||||||||
u|2|314|34101983|gb|AAQ58350.1||u2|  ChromobacteriumviolaceumATCC12472 Bacteria||75|52||||||||||||
p|5|42|91796150|gb|ABE58289.1||p5|  ChromohalobactersalexigensDSM3043 Bacteria||76|45||||||||||||
p|5|50|92113060|ref|YP_572988.1||p5|  ChromohalobactersalexigensDSM3043 Bacteria||76|45||||||||||||
p|5|49|92114664|ref|YP_574592.1||p5|  ChromohalobactersalexigensDSM3043 Bacteria||76|45||||||||||||
p|5|41|91797754|gb|ABE59893.1||p5|  ChromohalobactersalexigensDSM3043 Bacteria||76|45||||||||||||
u|2|164|91798487|gb|ABE60626.1||u2|  ChromohalobactersalexigensDSM3043 Bacteria||76|52||||||||||||
u|2|167|92115397|ref|YP_575325.1||u2|  ChromohalobactersalexigensDSM3043 Bacteria||76|52||||||||||||
g|1|79|21759128|sp|Q97MN6|GLMS_CLOAB|g1|  Clostridiumacetobutylicum Bacteria||77|21||||||||||||
p|3|150|17366592|sp|Q97FP8|G6PI_CLOAB|p3|  Clostridiumacetobutylicum Bacteria||77|43||||||||||||
u|3|103|81595885|sp|Q97E92|GLMU_CLOAB|u3|  Clostridiumacetobutylicum Bacteria||77|53||||||||||||
u|3|57|119370562|sp|Q181B4|GLMU_CLOD6|u3|  Clostridiumdifficile630 Bacteria||78|53||||||||||||
g|1|80|21759118|sp|Q8XHZ7|GLMS_CLOPE|g1|  Clostridiumperfringens Bacteria||79|21||||||||||||
p|3|333|20138207|sp|Q8XI54|G6PI_CLOPE|p3|  Clostridiumperfringens Bacteria||79|43||||||||||||
u|3|75|81766438|sp|Q8XHJ3|GLMU_CLOPE|u3|  Clostridiumperfringens Bacteria||79|53||||||||||||
g|1|130|32129547|sp|Q890u3|GLMS_CLOTE|g1|  Clostridiumtetani Bacteria||80|21||||||||||||
p|3|379|31076684|sp|Q891H2|G6PI_CLOTE|p3|  Clostridiumtetani Bacteria||80|43||||||||||||
u|3|254|75543259|sp|Q899I9|GLMU_CLOTE|u3|  Clostridiumtetani Bacteria||80|53||||||||||||
a|9|73|125714900|gb|ABN53392.1||a9|  ClostridiumthermocellumATCC27405 Bacteria||81|9||||||||||||
a|9|72|125974675|ref|YP_001038585.1||a9|  ClostridiumthermocellumATCC27405 Bacteria||81|9||||||||||||
p|3|258|125972741|ref|YP_001036651.1||p3|  ClostridiumthermocellumATCC27405 Bacteria||81|43||||||||||||
p|3|259|125712966|gb|ABN51458.1||p3|  ClostridiumthermocellumATCC27405 Bacteria||81|43||||||||||||
p|5|114|81170484|sp|Q487J6|G6PI1_COLP3|p5|  Colwelliapsychrerythraea34H Bacteria||82|45||||||||||||
p|5|113|81170486|sp|Q483D3|G6PI2_COLP3|p5|  Colwelliapsychrerythraea34H Bacteria||82|45||||||||||||
u|2|238|94714639|sp|Q47UE0|GLMU_COLP3|u2|  Colwelliapsychrerythraea34H Bacteria||82|52||||||||||||
a|11|157|104773396|ref|YP_618376.1||a11|  Com_11.dat Com_11.dat Com_11.dat ||83|11||||||||||||
g|1|57|73919655|sp|Q6NG33|GLMS_CORDI|g1|  Corynebacteriumdiphtheriae Bacteria||84|21||||||||||||
g|1|151|38200534|emb|CAE50229.1||g1|  Corynebacteriumdiphtheriae Bacteria||84|21||||||||||||
p|5|131|62286824|sp|Q6NIE5|G6PI_CORDI|p5|  Corynebacteriumdiphtheriae Bacteria||84|45||||||||||||
p|5|386|38199689|emb|CAE49348.1||p5|  Corynebacteriumdiphtheriae Bacteria||84|45||||||||||||
u|5|118|81401623|sp|Q6NI74|GLMU_CORDI|u5|  Corynebacteriumdiphtheriae Bacteria||84|55||||||||||||
g|1|95|38234271|ref|NP_940038.1||g1|  CorynebacteriumdiphtheriaeNCTC13129 Bacteria||85|21||||||||||||
p|5|71|38233429|ref|NP_939196.1||p5|  CorynebacteriumdiphtheriaeNCTC13129 Bacteria||85|45||||||||||||
g|1|67|32129559|sp|Q8FNH2|GLMS_COREF|g1|  Corynebacteriumefficiens Bacteria||86|21||||||||||||
p|5|144|31076709|sp|Q8FR39|G6PI_COREF|p5|  Corynebacteriumefficiens Bacteria||86|45||||||||||||
u|5|70|94714743|sp|Q8FQV1|GLMU_COREF|u5|  Corynebacteriumefficiens Bacteria||86|55||||||||||||
g|1|74|23821648|sp|Q8NND3|GLMS_CORGL|g1|  Corynebacteriumglutamicum Bacteria||87|21||||||||||||
p|5|330|23821577|sp|Q8NS31|G6PI_CORGL|p5|  Corynebacteriumglutamicum Bacteria||87|45||||||||||||
u|5|76|81761153|sp|Q8NRU8|GLMU_CORGL|u5|  Corynebacteriumglutamicum Bacteria||87|55||||||||||||
a|4|7|23308961|ref|NP_601845.2||a4|  CorynebacteriumglutamicumATCC13032 Bacteria||88|4||||||||||||
g|1|30|23308920|ref|NP_601471.2||g1|  CorynebacteriumglutamicumATCC13032 Bacteria||88|21||||||||||||
g|1|266|119672338|emb|CAL96252.1||g1|  CorynebacteriumglutamicumATCC13032 Bacteria||88|21||||||||||||
p|5|446|62389741|ref|YP_225143.1||p5|  CorynebacteriumglutamicumATCC13032 Bacteria||88|45||||||||||||
p|5|345|19552078|ref|NP_600080.1||p5|  CorynebacteriumglutamicumATCC13032 Bacteria||88|45||||||||||||
p|5|447|41325076|emb|CAF19557.1||p5|  CorynebacteriumglutamicumATCC13032 Bacteria||88|45||||||||||||
g|1|267|62391112|ref|YP_226514.1||g1|  CorynebacteriumjeikeiumK411 Bacteria||89|21||||||||||||
g|1|283|78044517|ref|YP_360829.1||g1|  CorynebacteriumjeikeiumK411 Bacteria||89|21||||||||||||
p|5|385|68263118|emb|CAI36606.1||p5|  CorynebacteriumjeikeiumK411 Bacteria||89|45||||||||||||
p|5|309|81170492|sp|Q4JX51|G6PI_CORJK|p5|  CorynebacteriumjeikeiumK411 Bacteria||89|45||||||||||||
p|5|396|68535519|ref|YP_250224.1||p5|  CorynebacteriumjeikeiumK411 Bacteria||89|45||||||||||||
u|5|69|94714845|sp|Q4JU42|GLMU_CORJK|u5|  CorynebacteriumjeikeiumK411 Bacteria||89|55||||||||||||
p|5|317|62286878|sp|Q83D91|G6PI_COXBU|p5|  Coxiellaburnetii Bacteria||90|45||||||||||||
u|2|92|81628378|sp|Q83AF3|GLMU_COXBU|u2|  Coxiellaburnetii Bacteria||90|52||||||||||||
g|1|288|59802353|ref|YP_209065.1||g1|  CoxiellaburnetiiRSA493 Bacteria||91|21||||||||||||
g|1|300|71039613|gb|AAZ19921.1||g1|  CoxiellaburnetiiRSA493 Bacteria||91|21||||||||||||
p|5|487|29541442|gb|AAO90382.1||p5|  CoxiellaburnetiiRSA493 Bacteria||91|45||||||||||||
p|5|473|29654176|ref|NP_819868.1||p5|  CoxiellaburnetiiRSA493 Bacteria||91|45||||||||||||
u|2|320|29542503|gb|AAO91437.1||u2|  CoxiellaburnetiiRSA493 Bacteria||91|52||||||||||||
u|2|311|29655231|ref|NP_820923.1||u2|  CoxiellaburnetiiRSA493 Bacteria||91|52||||||||||||
h|6|140|41327033|emb|CAF20877.1||h6|  Cryptococcusneoformansvar.neoformansJEC21 Eukaryota||92|36||||||||||||
h|6|139|62391691|ref|YP_227093.1||h6|  Cryptococcusneoformansvar.neoformansJEC21 Eukaryota||92|36||||||||||||
h|10|1|58268948|ref|XP_571630.1||h10|  Cryptococcusneoformansvar.neoformansJEC21 Eukaryota||92|310||||||||||||
h|10|2|57227865|gb|AAW44323.1||h10|  Cryptococcusneoformansvar.neoformansJEC21 Eukaryota||92|310||||||||||||
p|5|28|66358666|ref|XP_626511.1||p5|  CryptosporidiumparvumIowaII  Eukaryota||93|45||||||||||||
g|5|28|66362440|ref|XP_628184.1||g5|  CryptosporidiumparvumIowaII Eukaryota||94|25||||||||||||
g|5|24|14423725|sp|O19908|GLMS_CYACA|g5|  Cyanidiumcaldarium Eukaryota||95|25||||||||||||
g|1|217|110640203|ref|YP_680413.1||g1|  CytophagahutchinsoniiATCC33406 Bacteria||96|21||||||||||||
g|1|218|110282884|gb|ABG61070.1||g1|  CytophagahutchinsoniiATCC33406 Bacteria||96|21||||||||||||
h|1|157|53757694|gb|AAU91985.1||h1|  CytophagahutchinsoniiATCC33406 Bacteria||96|31||||||||||||
h|1|156|29541651|gb|AAO90590.1||h1|  CytophagahutchinsoniiATCC33406 Bacteria||96|31||||||||||||
h|7|49|110636892|ref|YP_677099.1||h7|  CytophagahutchinsoniiATCC33406 Bacteria||96|37||||||||||||
h|7|50|110279573|gb|ABG57759.1||h7|  CytophagahutchinsoniiATCC33406 Bacteria||96|37||||||||||||
p|5|242|110279575|gb|ABG57761.1||p5|  CytophagahutchinsoniiATCC33406 Bacteria||96|45||||||||||||
p|5|241|110636894|ref|YP_677101.1||p5|  CytophagahutchinsoniiATCC33406 Bacteria||96|45||||||||||||
u|7|157|110279759|gb|ABG57945.1||u7|  CytophagahutchinsoniiATCC33406 Bacteria||96|57||||||||||||
u|7|156|110637078|ref|YP_677285.1||u7|  CytophagahutchinsoniiATCC33406 Bacteria||96|57||||||||||||
a|2|23|94554142|gb|ABF44057.1||a2|  DeinococcusgeothermalisDSM11300 Bacteria||97|2||||||||||||
a|2|20|94972091|ref|YP_594131.1||a2|  DeinococcusgeothermalisDSM11300 Bacteria||97|2||||||||||||
g|3|154|94972092|ref|YP_594132.1||g3|  DeinococcusgeothermalisDSM11300 Bacteria||97|23||||||||||||
g|3|157|94554143|gb|ABF44058.1||g3|  DeinococcusgeothermalisDSM11300 Bacteria||97|23||||||||||||
h|1|178|32129771|sp|Q87BR5|NAGZ_XYLFT|h1|  DeinococcusgeothermalisDSM11300 Bacteria||97|31||||||||||||
h|1|186|134138326|gb|ABO54069.1||h1|  DeinococcusgeothermalisDSM11300 Bacteria||97|31||||||||||||
h|10|72|94555464|gb|ABF45378.1||h10|  DeinococcusgeothermalisDSM11300 Bacteria||97|310||||||||||||
h|10|64|94985183|ref|YP_604547.1||h10|  DeinococcusgeothermalisDSM11300 Bacteria||97|310||||||||||||
p|5|45|94555686|gb|ABF45600.1||p5|  DeinococcusgeothermalisDSM11300 Bacteria||97|45||||||||||||
p|5|39|94985405|ref|YP_604769.1||p5|  DeinococcusgeothermalisDSM11300 Bacteria||97|45||||||||||||
p|5|404|17367073|sp|Q9RTL8|G6PI_DEIRA|p5|  Deinococcusradiodurans Bacteria||98|45||||||||||||
u|1|237|94714882|sp|Q9RW61|GLMU_DEIRA|u1|  Deinococcusradiodurans Bacteria||98|51||||||||||||
p|1|293|116247805|sp|Q24VW9|G6PI_DESHY|p1|  DesulfitobacteriumhafnienseY51 Bacteria||99|41||||||||||||
u|3|56|119370566|sp|Q251V1|GLMU_DESHY|u3|  DesulfitobacteriumhafnienseY51 Bacteria||99|53||||||||||||
p|5|366|62286795|sp|Q6AQ48|G6PI_DESPS|p5|  Desulfotaleapsychrophila Bacteria||100|45||||||||||||
u|7|270|81642085|sp|Q6AMF9|GLMU_DESPS|u7|  Desulfotaleapsychrophila Bacteria||100|57||||||||||||
p|3|187|134300735|ref|YP_001114231.1||p3|  DesulfotomaculumreducensMI-1 Bacteria||101|43||||||||||||
p|3|250|134053435|gb|ABO51406.1||p3|  DesulfotomaculumreducensMI-1 Bacteria||101|43||||||||||||
u|3|127|134050678|gb|ABO48649.1||u3|  DesulfotomaculumreducensMI-1 Bacteria||101|53||||||||||||
u|3|126|134297978|ref|YP_001111474.1||u3|  DesulfotomaculumreducensMI-1 Bacteria||101|53||||||||||||
h|1|220|13959410|sp|Q9JVT3|NAGZ_NEIMA|h1|  DesulfovibriodesulfuricansG20 Bacteria||102|31||||||||||||
h|1|200|121589456|gb|ABM62036.1||h1|  DesulfovibriodesulfuricansG20 Bacteria||102|31||||||||||||
h|7|87|78357601|ref|YP_389050.1||h7|  DesulfovibriodesulfuricansG20 Bacteria||102|37||||||||||||
h|7|103|78220006|gb|ABB39355.1||h7|  DesulfovibriodesulfuricansG20 Bacteria||102|37||||||||||||
p|2|56|78358636|ref|YP_390085.1||p2|  DesulfovibriodesulfuricansG20 Bacteria||102|42||||||||||||
p|2|75|78221041|gb|ABB40390.1||p2|  DesulfovibriodesulfuricansG20 Bacteria||102|42||||||||||||
u|7|190|78218433|gb|ABB37782.1||u7|  DesulfovibriodesulfuricansG20 Bacteria||102|57||||||||||||
u|7|170|78356028|ref|YP_387477.1||u7|  DesulfovibriodesulfuricansG20 Bacteria||102|57||||||||||||
p|2|201|120561446|gb|ABM27190.1||p2|  Desulfovibriovulgarissubsp.vulgarisDP4 Bacteria||103|42||||||||||||
p|2|196|120601217|ref|YP_965617.1||p2|  Desulfovibriovulgarissubsp.vulgarisDP4 Bacteria||103|42||||||||||||
u|7|139|120561867|gb|ABM27611.1||u7|  Desulfovibriovulgarissubsp.vulgarisDP4 Bacteria||103|57||||||||||||
u|7|136|120601638|ref|YP_966038.1||u7|  Desulfovibriovulgarissubsp.vulgarisDP4 Bacteria||103|57||||||||||||
u|7|288|81566238|sp|Q728D5|GLMU_DESVH|u7|  Desulfovibriovulgarissubsp.vulgarisstr.Hildenborough Bacteria||104|57||||||||||||
p|5|17|14286133|sp|P52029|G6PI_DROME|p5|  Drosophilamelanogaster Eukaryota||105|45||||||||||||
p|5|25|51701435|sp|Q8SRY1|G6PI_ENCCU|p5|  Encephalitozooncuniculi Eukaryota||106|45||||||||||||
a|7|60|145317726|gb|ABP59873.1||a7|  Enterobactersp.638 Bacteria||107|7||||||||||||
a|7|46|146310850|ref|YP_001175924.1||a7|  Enterobactersp.638 Bacteria||107|7||||||||||||
h|8|20|146310107|ref|YP_001175181.1||h8|  Enterobactersp.638 Bacteria||107|38||||||||||||
h|8|148|59712753|ref|YP_205529.1||h8|  Enterobactersp.638 Bacteria||107|38||||||||||||
p|5|287|146309897|ref|YP_001174971.1||p5|  Enterobactersp.638 Bacteria||107|45||||||||||||
p|5|179|145316773|gb|ABP58920.1||p5|  Enterobactersp.638 Bacteria||107|45||||||||||||
p|5|19|52782820|sp|Q758L0|G6PI_ASHGO|p5|  Eremotheciumgossypii Eukaryota||108|45||||||||||||
p|5|94|116247806|sp|Q0TA36|G6PI_ECOL5|p5|  Escherichiacoli536 Bacteria||109|45||||||||||||
u|2|195|119370567|sp|Q0TAX9|GLMU_ECOL5|u2|  Escherichiacoli536 Bacteria||109|52||||||||||||
a|7|34|26107041|gb*|AAN79225.1|AE016757_129|a7|  EscherichiacoliCFT073 Bacteria||110|7||||||||||||
a|7|36|26246642|ref|NP_752682.1||a7|  EscherichiacoliCFT073 Bacteria||110|7||||||||||||
g|1|276|26110902|gb*|AAN83086.1|AE016769_201|g1|  EscherichiacoliCFT073 Bacteria||110|21||||||||||||
g|1|274|110320341|emb|CAL08404.1||g1|  EscherichiacoliCFT073 Bacteria||110|21||||||||||||
p|5|457|26250803|ref|NP_756843.1||p5|  EscherichiacoliCFT073 Bacteria||110|45||||||||||||
p|5|455|26111234|gb*|AAN83417.1|AE016770_217|p5|  EscherichiacoliCFT073 Bacteria||110|45||||||||||||
a|7|8|84028397|sp|P0AF18|NAGA_ECOLI|a7|  EscherichiacoliK12 Bacteria||111|7||||||||||||
a|7|59|1786892|gb|AAC73771.1||a7|  EscherichiacoliK12 Bacteria||111|7||||||||||||
g|1|183|1790167|gb|AAC76752.1||g1|  EscherichiacoliK12 Bacteria||111|21||||||||||||
g|1|39|3915705|sp|P17169|GLMS_ECOLI|g1|  EscherichiacoliK12 Bacteria||111|21||||||||||||
h|1|9|3025061|sp|P75949|NAGZ_ECOLI|h1|  EscherichiacoliK12 Bacteria||111|31||||||||||||
h|1|122|75483970|sp|Q57QE6|NAGZ_SALCH|h1|  EscherichiacoliK12 Bacteria||111|31||||||||||||
p|5|178|1790457|gb|AAC76995.1||p5|  EscherichiacoliK12 Bacteria||111|45||||||||||||
p|5|356|62288098|sp|P0A6T1|G6PI_ECOLI|p5|  EscherichiacoliK12 Bacteria||111|45||||||||||||
u|2|14|81175326|sp|P0ACC7|GLMU_ECOLI|u2|  EscherichiacoliK12 Bacteria||111|52||||||||||||
a|7|9|84028396|sp|P0AF19|NAGA_ECO57|a7|  EscherichiacoliO157:H7 Bacteria||112|7||||||||||||
g|1|38|21759117|sp|Q8XEG2|GLMS_ECO57|g1|  EscherichiacoliO157:H7 Bacteria||112|21||||||||||||
h|1|121|81356714|sp|Q5P081|NAGZ_AZOSE|h1|  EscherichiacoliO157:H7 Bacteria||112|31||||||||||||
h|1|8|13959407|sp|P58067|NAGZ_ECO57|h1|  EscherichiacoliO157:H7 Bacteria||112|31||||||||||||
p|5|355|62288099|sp|P0A6T2|G6PI_ECO57|p5|  EscherichiacoliO157:H7 Bacteria||112|45||||||||||||
u|2|15|81175325|sp|P0ACC8|GLMU_ECO57|u2|  EscherichiacoliO157:H7 Bacteria||112|52||||||||||||
g|1|47|31563149|sp|Q8FBT4|GLMS_ECOL6|g1|  EscherichiacoliO6 Bacteria||113|21||||||||||||
h|1|124|47605817|sp|Q7N397|NAGZ_PHOLL|h1|  EscherichiacoliO6 Bacteria||113|31||||||||||||
h|1|14|34222677|sp|Q8FIN2|NAGZ_ECOL6|h1|  EscherichiacoliO6 Bacteria||113|31||||||||||||
p|5|276|31076708|sp|Q8FB44|G6PI_ECOL6|p5|  EscherichiacoliO6 Bacteria||113|45||||||||||||
